feature_id,parent,level,name_zh,role,platform,support,verification,article_status,state,conclusion,confirmed_support,total_support,confirmed_comparisons,total_comparisons,confidence,confidence_rationale,device_requirement,device_state
telecom.calendar.recurrence,telecom.calendar,L3,重复日程规则,leaf,android,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
telecom.calendar.recurrence,telecom.calendar,L3,重复日程规则,leaf,ios,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
telecom.calendar.recurrence,telecom.calendar,L3,重复日程规则,leaf,harmonyos,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
telecom.calendar.reminders,telecom.calendar,L3,日程提醒,leaf,android,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
telecom.calendar.reminders,telecom.calendar,L3,日程提醒,leaf,ios,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
telecom.calendar.reminders,telecom.calendar,L3,日程提醒,leaf,harmonyos,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
telecom.contacts,telecom,L2,联系人,rollup,android,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
telecom.contacts,telecom,L2,联系人,rollup,ios,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
telecom.contacts,telecom,L2,联系人,rollup,harmonyos,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
telecom.contacts.accounts,telecom.contacts,L3,联系人账户源,leaf,android,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
telecom.contacts.accounts,telecom.contacts,L3,联系人账户源,leaf,ios,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
telecom.contacts.accounts,telecom.contacts,L3,联系人账户源,leaf,harmonyos,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
telecom.contacts.aggregation,telecom.contacts,L3,联系人聚合,leaf,android,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
telecom.contacts.aggregation,telecom.contacts,L3,联系人聚合,leaf,ios,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
telecom.contacts.aggregation,telecom.contacts,L3,联系人聚合,leaf,harmonyos,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
telecom.contacts.picker,telecom.contacts,L3,联系人选择器,leaf,android,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
telecom.contacts.picker,telecom.contacts,L3,联系人选择器,leaf,ios,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
telecom.contacts.picker,telecom.contacts,L3,联系人选择器,leaf,harmonyos,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
telecom.contacts.quick_access,telecom.contacts,L3,联系人快捷访问按钮,leaf,android,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
telecom.contacts.quick_access,telecom.contacts,L3,联系人快捷访问按钮,leaf,ios,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
telecom.contacts.quick_access,telecom.contacts,L3,联系人快捷访问按钮,leaf,harmonyos,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
telecom.contacts.read,telecom.contacts,L3,联系人读取,leaf,android,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
telecom.contacts.read,telecom.contacts,L3,联系人读取,leaf,ios,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
telecom.contacts.read,telecom.contacts,L3,联系人读取,leaf,harmonyos,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
telecom.contacts.vcard,telecom.contacts,L3,vCard导入导出,leaf,android,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
telecom.contacts.vcard,telecom.contacts,L3,vCard导入导出,leaf,ios,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
telecom.contacts.vcard,telecom.contacts,L3,vCard导入导出,leaf,harmonyos,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
telecom.contacts.write,telecom.contacts,L3,联系人写入,leaf,android,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
telecom.contacts.write,telecom.contacts,L3,联系人写入,leaf,ios,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
telecom.contacts.write,telecom.contacts,L3,联系人写入,leaf,harmonyos,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
telecom.mail,telecom,L2,邮件撰写,rollup,android,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
telecom.mail,telecom,L2,邮件撰写,rollup,ios,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
telecom.mail,telecom,L2,邮件撰写,rollup,harmonyos,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
telecom.mail.accounts_query,telecom.mail,L3,邮件账户可用性,leaf,android,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
telecom.mail.accounts_query,telecom.mail,L3,邮件账户可用性,leaf,ios,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
telecom.mail.accounts_query,telecom.mail,L3,邮件账户可用性,leaf,harmonyos,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
telecom.mail.attachments,telecom.mail,L3,邮件附件,leaf,android,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
telecom.mail.attachments,telecom.mail,L3,邮件附件,leaf,ios,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
telecom.mail.attachments,telecom.mail,L3,邮件附件,leaf,harmonyos,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
telecom.mail.compose,telecom.mail,L3,邮件撰写发送,leaf,android,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
telecom.mail.compose,telecom.mail,L3,邮件撰写发送,leaf,ios,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
telecom.mail.compose,telecom.mail,L3,邮件撰写发送,leaf,harmonyos,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
telecom.mail.mailto_parse,telecom.mail,L3,mailto链接处理,leaf,android,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
telecom.mail.mailto_parse,telecom.mail,L3,mailto链接处理,leaf,ios,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
telecom.mail.mailto_parse,telecom.mail,L3,mailto链接处理,leaf,harmonyos,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
telecom.mail.recipients,telecom.mail,L3,收件人字段,leaf,android,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
telecom.mail.recipients,telecom.mail,L3,收件人字段,leaf,ios,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
telecom.mail.recipients,telecom.mail,L3,收件人字段,leaf,harmonyos,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
telecom.mail.subject_body,telecom.mail,L3,主题与正文预填,leaf,android,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
telecom.mail.subject_body,telecom.mail,L3,主题与正文预填,leaf,ios,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
telecom.mail.subject_body,telecom.mail,L3,主题与正文预填,leaf,harmonyos,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
telecom.phone,telecom,L2,通话,rollup,android,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
telecom.phone,telecom,L2,通话,rollup,ios,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
telecom.phone,telecom,L2,通话,rollup,harmonyos,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
telecom.phone.audio_route,telecom.phone,L3,通话音频路由,leaf,android,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
telecom.phone.audio_route,telecom.phone,L3,通话音频路由,leaf,ios,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
telecom.phone.audio_route,telecom.phone,L3,通话音频路由,leaf,harmonyos,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
telecom.phone.caller_id,telecom.phone,L3,来电显示增强,leaf,android,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
telecom.phone.caller_id,telecom.phone,L3,来电显示增强,leaf,ios,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
telecom.phone.caller_id,telecom.phone,L3,来电显示增强,leaf,harmonyos,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
telecom.phone.conference,telecom.phone,L3,电话会议,leaf,android,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
telecom.phone.conference,telecom.phone,L3,电话会议,leaf,ios,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
telecom.phone.conference,telecom.phone,L3,电话会议,leaf,harmonyos,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
telecom.phone.dial,telecom.phone,L3,拉起拨号,leaf,android,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
telecom.phone.dial,telecom.phone,L3,拉起拨号,leaf,ios,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
telecom.phone.dial,telecom.phone,L3,拉起拨号,leaf,harmonyos,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
telecom.phone.emergency,telecom.phone,L3,紧急号码识别,leaf,android,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
telecom.phone.emergency,telecom.phone,L3,紧急号码识别,leaf,ios,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
telecom.phone.emergency,telecom.phone,L3,紧急号码识别,leaf,harmonyos,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
telecom.phone.incall_ui,telecom.phone,L3,通话中界面,leaf,android,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
telecom.phone.incall_ui,telecom.phone,L3,通话中界面,leaf,ios,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
telecom.phone.incall_ui,telecom.phone,L3,通话中界面,leaf,harmonyos,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
telecom.phone.rtt_video,telecom.phone,L3,RTT与视频通话,leaf,android,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
telecom.phone.rtt_video,telecom.phone,L3,RTT与视频通话,leaf,ios,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
telecom.phone.rtt_video,telecom.phone,L3,RTT与视频通话,leaf,harmonyos,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
telecom.phone.screening,telecom.phone,L3,来电筛选,leaf,android,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
telecom.phone.screening,telecom.phone,L3,来电筛选,leaf,ios,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
telecom.phone.screening,telecom.phone,L3,来电筛选,leaf,harmonyos,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
telecom.phone.state,telecom.phone,L3,通话状态监听,leaf,android,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
telecom.phone.state,telecom.phone,L3,通话状态监听,leaf,ios,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
telecom.phone.state,telecom.phone,L3,通话状态监听,leaf,harmonyos,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
telecom.phone.voip,telecom.phone,L3,VoIP通话接入,leaf,android,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
telecom.phone.voip,telecom.phone,L3,VoIP通话接入,leaf,ios,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
telecom.phone.voip,telecom.phone,L3,VoIP通话接入,leaf,harmonyos,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
telecom.sms,telecom,L2,短信彩信,rollup,android,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
telecom.sms,telecom,L2,短信彩信,rollup,ios,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
telecom.sms,telecom,L2,短信彩信,rollup,harmonyos,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
telecom.sms.compose_ui,telecom.sms,L3,短信撰写界面,leaf,android,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
telecom.sms.compose_ui,telecom.sms,L3,短信撰写界面,leaf,ios,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
telecom.sms.compose_ui,telecom.sms,L3,短信撰写界面,leaf,harmonyos,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
telecom.sms.delivery_report,telecom.sms,L3,短信送达报告,leaf,android,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
telecom.sms.delivery_report,telecom.sms,L3,短信送达报告,leaf,ios,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
telecom.sms.delivery_report,telecom.sms,L3,短信送达报告,leaf,harmonyos,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
telecom.sms.filter,telecom.sms,L3,短信过滤,leaf,android,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
telecom.sms.filter,telecom.sms,L3,短信过滤,leaf,ios,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
telecom.sms.filter,telecom.sms,L3,短信过滤,leaf,harmonyos,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
telecom.sms.rcs,telecom.sms,L3,富通信入口,leaf,android,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
telecom.sms.rcs,telecom.sms,L3,富通信入口,leaf,ios,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
telecom.sms.rcs,telecom.sms,L3,富通信入口,leaf,harmonyos,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
telecom.sms.receive,telecom.sms,L3,短信接收,leaf,android,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
telecom.sms.receive,telecom.sms,L3,短信接收,leaf,ios,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
telecom.sms.receive,telecom.sms,L3,短信接收,leaf,harmonyos,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
telecom.sms.satellite,telecom.sms,L3,卫星消息入口,leaf,android,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
telecom.sms.satellite,telecom.sms,L3,卫星消息入口,leaf,ios,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
telecom.sms.satellite,telecom.sms,L3,卫星消息入口,leaf,harmonyos,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
telecom.sms.send,telecom.sms,L3,短信发送,leaf,android,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
telecom.sms.send,telecom.sms,L3,短信发送,leaf,ios,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
telecom.sms.send,telecom.sms,L3,短信发送,leaf,harmonyos,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
telecom.sms.voicemail,telecom.sms,L3,语音信箱,leaf,android,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
telecom.sms.voicemail,telecom.sms,L3,语音信箱,leaf,ios,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
telecom.sms.voicemail,telecom.sms,L3,语音信箱,leaf,harmonyos,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
ui,,L1,界面与窗口,rollup,android,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
ui,,L1,界面与窗口,rollup,ios,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
ui,,L1,界面与窗口,rollup,harmonyos,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
ui.animation,ui,L2,动效与动画,rollup,android,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
ui.animation,ui,L2,动效与动画,rollup,ios,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
ui.animation,ui,L2,动效与动画,rollup,harmonyos,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
ui.animation.curve,ui.animation,L3,动画曲线,leaf,android,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
ui.animation.curve,ui.animation,L3,动画曲线,leaf,ios,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
ui.animation.curve,ui.animation,L3,动画曲线,leaf,harmonyos,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
ui.animation.property,ui.animation,L3,属性动画,leaf,android,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
ui.animation.property,ui.animation,L3,属性动画,leaf,ios,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
ui.animation.property,ui.animation,L3,属性动画,leaf,harmonyos,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
ui.animation.shared_element,ui.animation,L3,共享元素过渡,leaf,android,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
ui.animation.shared_element,ui.animation,L3,共享元素过渡,leaf,ios,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
ui.animation.shared_element,ui.animation,L3,共享元素过渡,leaf,harmonyos,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
ui.animation.transition,ui.animation,L3,转场动画,leaf,android,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
ui.animation.transition,ui.animation,L3,转场动画,leaf,ios,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
ui.animation.transition,ui.animation,L3,转场动画,leaf,harmonyos,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
ui.controls,ui,L2,控件与交互件,rollup,android,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
ui.controls,ui,L2,控件与交互件,rollup,ios,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
ui.controls,ui,L2,控件与交互件,rollup,harmonyos,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
ui.controls.advanced,ui.controls,L3,高级复合控件,rollup,android,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
ui.controls.advanced,ui.controls,L3,高级复合控件,rollup,ios,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
ui.controls.advanced,ui.controls,L3,高级复合控件,rollup,harmonyos,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
ui.controls.advanced.filter,ui.controls.advanced,L4,过滤器控件,leaf,android,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
ui.controls.advanced.filter,ui.controls.advanced,L4,过滤器控件,leaf,ios,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
ui.controls.advanced.filter,ui.controls.advanced,L4,过滤器控件,leaf,harmonyos,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
ui.controls.advanced.tree,ui.controls.advanced,L4,树形控件,leaf,android,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
ui.controls.advanced.tree,ui.controls.advanced,L4,树形控件,leaf,ios,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
ui.controls.advanced.tree,ui.controls.advanced,L4,树形控件,leaf,harmonyos,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
ui.controls.button_selection,ui.controls,L3,按钮与选择,rollup,android,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
ui.controls.button_selection,ui.controls,L3,按钮与选择,rollup,ios,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
ui.controls.button_selection,ui.controls,L3,按钮与选择,rollup,harmonyos,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
ui.controls.button_selection.action,ui.controls.button_selection,L4,动作按钮,leaf,android,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
ui.controls.button_selection.action,ui.controls.button_selection,L4,动作按钮,leaf,ios,unknown,unreviewed,stub,not_started,unknown,0,3,0,21,unassessed,尚未逐条评估证据和适用范围,unassessed,unassessed
